session_frequency,session_duration,messages_sent,days_since_last,start_emotion,end_emotion,churn
2,7.862252555375679,5,2.0,2,2,1
1,5.615221471323179,4,2.1767936656744773,2,2,1
0,6.943709776402994,8,2.0,1,1,1
1,5.112951170399199,4,8.131807253397987,1,1,1
2,5.737786180751,1,3.468481390358022,1,1,1
0,9.187047997218965,2,2.0,1,1,1
0,7.281013363914186,6,2.0,2,2,1
1,4.917082182792706,2,2.0,3,3,1
1,6.845838320454505,5,2.0,1,1,1
2,3.4400374527484088,3,6.327602414412878,1,1,1
2,5.557615570761536,4,2.0,0,1,1
1,4.093151398354994,1,3.2293791763636612,2,2,1
1,6.903812395266674,4,9.237385615666753,1,1,1
4,5.622136856663611,3,2.2979185738335755,1,1,1
3,6.566956951153017,4,2.1213457074581576,1,1,1
2,7.5483590370864535,4,10.319741945479846,2,2,1
1,5.079571481845901,2,10.006864705743634,2,2,1
0,5.151031366931675,2,10.607020993386406,4,4,1
0,5.925925638801731,3,4.242155379370857,2,2,1
1,4.279007451209074,2,14.0,1,1,1
2,5.9775740236354205,4,8.545295421106347,3,3,1
1,6.08312558526711,7,2.6861425537625023,1,1,1
0,6.457880430329095,3,4.9652533823482585,2,2,1
3,6.839100883827825,5,2.0,1,1,1
1,2.793767488139592,4,4.0073625006638105,0,1,1
0,3.4297570028707547,5,2.0,2,2,1
0,3.665631492304677,3,2.0,1,1,1
0,6.185216002452989,5,2.0,1,1,1
1,5.431248281838679,3,2.2173867027191587,1,1,1
2,1.4645508637299098,2,3.283018801363435,3,3,1
0,9.894089616944058,3,4.585886138313088,1,1,1
1,2.0220618645083155,2,2.0,2,2,1
2,6.060847360084954,3,7.85705673086815,3,3,1
1,7.126746083529765,7,3.679855487991588,1,1,1
1,4.560426051301556,4,5.081275124546537,3,3,1
0,7.279919381323066,1,2.0,3,3,1
0,3.983645041230367,5,8.413697022808526,4,4,1
1,6.342202803865355,4,4.894481619163597,2,2,1
0,1.6389063550170162,1,9.915159812152407,1,1,1
3,8.346458182586996,1,2.0,3,3,1
2,6.001751172481241,5,2.395530794721898,1,1,1
2,2.8105751909143613,5,2.0,0,1,1
0,7.2575086290556925,4,2.0,1,1,1
1,9.26430448769059,1,2.5088958701881294,3,3,1
3,4.147179070812362,2,11.24910501760059,1,1,1
0,5.579576116207005,5,4.071386584626377,2,2,1
2,4.970352207278544,4,2.0052119939632433,1,1,1
1,4.459566170537351,10,6.869836519837568,2,2,1
0,4.248875799133474,1,2.0,2,2,1
0,4.707083580959381,1,2.310909186805574,1,1,1
0,4.81523907902525,6,4.591860689906058,1,1,1
0,5.287073172393914,4,4.376191465887419,1,1,1
1,5.1418466980591475,3,4.676831119128436,1,1,1
2,7.522342026147331,3,2.0,2,2,1
3,7.343752632985197,4,2.055498410186041,4,4,1
0,2.932998778376047,2,13.409387479115919,2,2,1
4,4.812819281218871,4,14.0,3,3,1
1,8.501114493020799,6,2.0,4,4,1
0,6.588049919221829,3,5.17120223628977,2,2,1
1,6.66894141011697,3,2.0,1,1,1
2,6.4779568361275235,6,2.298513666357034,4,4,1
3,5.476677827915084,7,7.859138073056503,2,2,1
1,5.917904418720466,5,3.477537118783281,4,4,1
1,5.192202178271172,1,9.47195056660882,2,2,1
1,7.7114705039523805,7,4.954266574456765,3,3,1
1,5.210443486492635,2,4.95670399988747,3,3,1
2,5.774087069541778,7,2.0,3,3,1
0,7.470674906505014,4,6.924883333141819,2,2,1
3,5.344415992145662,1,14.0,2,2,1
0,5.858559902199575,2,3.203044629692586,3,3,1
4,5.283604017424447,5,2.0,3,3,1
1,5.821330153087173,3,14.0,1,1,1
1,5.351355918179609,4,2.0,2,2,1
0,4.928286546861205,7,2.631371340851941,2,2,1
2,4.5840941387281955,6,2.0,0,4,1
2,5.65509847594342,4,2.0,1,1,1
2,8.036476422197273,5,2.0,1,1,1
1,7.247394135115949,4,3.975523742867095,3,3,1
3,2.8416366476578485,2,4.0798429586764335,1,1,1
3,5.1417010126667915,3,4.660117004736361,2,2,1
2,4.723322862280225,4,4.38315054151187,3,3,1
1,2.8753536767999455,6,3.4183311664125893,1,1,1
1,6.550557058201635,3,8.099933140121806,1,1,1
1,5.807817561662533,8,13.582909769137249,4,4,1
1,10.045884152613171,3,2.0,3,3,1
0,5.33195933152479,5,2.0,1,1,1
3,4.447648870204226,2,2.7676853259927348,3,3,1
3,4.254123410685478,7,2.0,3,3,1
3,5.096818693505842,2,10.741552406162327,3,3,1
0,7.180653248883358,5,2.0,1,1,1
1,7.4097361635941414,6,3.984729357487091,2,2,1
0,11.852314677036585,4,2.0,2,2,1
0,3.5868369425850437,1,4.028862765771417,1,1,1
1,6.172469750594392,3,2.0,1,1,1
1,4.6314369271485845,4,7.322505513817781,1,1,1
1,6.700999543582796,3,14.0,2,2,1
0,8.766314338266934,4,2.0,1,1,1
2,7.724222758067469,1,2.0,0,1,1
1,3.584790984867078,2,2.970990616512012,3,3,1
3,7.369315082006095,5,4.8375735676664915,2,2,1
1,1.7732984135234622,3,2.0,1,1,1
2,1.2401612756379548,3,8.130581057855672,3,3,1
1,5.501898877600627,5,2.0,2,2,1
1,7.2213604484249245,3,2.0,2,2,1
1,6.696393706035958,2,3.714319997355008,0,1,1
2,9.811576468725338,6,2.0,0,1,1
1,6.218653965924899,7,5.990595278082823,2,2,1
1,5.786282598421783,3,2.0,4,4,1
2,8.310385680562504,4,8.501749768026327,1,1,1
2,5.251734637017927,8,3.177865520538336,2,2,1
0,6.777496607180952,5,4.176756416003618,1,1,1
2,6.897952288843352,1,2.0,1,1,1
0,4.056463884520213,4,2.0,1,1,1
0,6.774933585526843,4,4.9887577070228435,3,3,1
1,10.370053857288859,5,2.0,1,1,1
2,8.273299412751092,4,2.4381956697193967,1,1,1
1,4.321420926583042,2,3.2643385436876606,3,3,1
1,10.677301881109122,4,2.0,1,1,1
2,7.378539338250614,2,7.934074041919869,1,1,1
0,6.8484991059500215,3,14.0,1,1,1
1,5.805556882523834,4,2.8272289149211893,4,4,1
2,7.3654112954937965,3,12.477718181695288,1,1,1
3,6.223569262659713,7,10.71437024665335,4,4,1
0,6.039288911921692,5,2.0,1,1,1
0,5.733782272965273,5,2.0,0,1,1
1,7.947533871878186,7,3.244743055567815,3,3,1
1,7.725879422484448,6,3.7312334651723216,2,2,1
1,5.701211572795151,5,2.08614308068694,1,1,1
0,2.962030832889171,10,2.0,2,2,1
1,6.072132120764647,5,2.8226027690546376,1,1,1
1,4.564247280841742,3,5.863651234653247,2,2,1
1,5.0528413603639875,2,2.0,2,2,1
0,5.750295163146662,1,6.199416406022551,1,1,1
0,3.8793680199379166,5,13.034711234067501,4,4,1
2,2.77940368897768,9,7.209177193225099,2,2,1
0,6.58394640013357,3,2.0,1,1,1
1,6.05365906184963,5,2.0,1,1,1
2,5.977181842289669,5,3.370453657825261,3,3,1
0,7.021533177187827,3,14.0,1,1,1
2,4.680924255473782,7,8.547929280042087,2,2,1
1,6.664946862164216,2,4.136063739300288,4,4,1
0,8.674844083145446,9,2.0,2,2,1
1,5.490588118256475,6,6.255964695137445,2,2,1
2,9.798767521935893,3,8.383186214805136,1,1,1
0,6.099988854240614,1,13.672161062353831,2,2,1
1,4.295241516282416,9,4.735247784083964,1,1,1
1,7.699368049856759,7,3.612527905264016,4,4,1
1,5.774878941707643,4,4.827169113400123,1,1,1
0,8.105100989196679,1,14.0,1,1,1
0,6.826692577376406,5,4.9460155628785865,1,1,1
0,5.344342061771989,5,2.0,1,1,1
1,9.042029882684796,2,5.055087268823046,1,1,1
0,5.001257591361691,5,10.590686191936546,3,3,1
0,1.6687620123043967,5,4.185111179849378,4,4,1
3,7.761159341708702,5,3.492797282787097,2,2,1
1,6.699863989488884,2,6.609452673438371,1,1,1
2,8.567438375466438,2,5.4086091225114306,1,1,1
0,4.236652283283632,5,2.0,4,4,1
0,5.505696685176416,6,6.460581216506025,1,1,1
2,5.2799164523351,4,2.6174391787932327,2,2,1
0,7.867524150499838,1,14.0,1,1,1
2,7.301700360024544,3,14.0,4,4,1
1,6.429600751434277,4,2.9777328392274787,1,1,1
3,6.4424894079775346,6,14.0,0,1,1
2,3.6980576756525254,3,2.0,3,3,1
1,7.53736427377344,4,5.738662174246739,1,1,1
2,7.5782420469804,10,2.0,2,2,1
1,10.582214349237479,3,2.0,1,1,1
1,6.941569948790487,2,9.994874091979884,2,2,1
0,7.2649173722963525,10,11.211404461803848,1,1,1
1,6.955202255324587,7,3.802969011641322,2,2,1
1,4.606590465402439,4,2.0758610518419083,3,3,1
2,8.4988028596217,4,2.9985021498910562,4,4,1
0,5.8885076437522725,5,10.186682236576639,3,3,1
2,5.614082294866596,4,2.0,3,3,1
1,5.730372948611203,1,2.0,2,2,1
1,5.868112783334087,6,7.695897676085002,1,1,1
0,5.027181822665897,4,13.68760973270966,2,2,1
0,6.430477226375403,4,2.0,1,1,1
0,5.806783030286256,2,8.142397831203862,1,1,1
0,5.636581215946395,2,5.179149609565561,3,3,1
1,6.979649909692997,2,2.0,2,2,1
0,6.151577375707736,6,7.049190700989058,1,1,1
0,4.891728107579354,1,6.508223378636339,3,3,1
2,4.4729188258482715,7,2.0,4,4,1
1,6.196803333629737,3,3.488297302112932,2,2,1
1,4.506736321926154,2,7.100105492465154,2,2,1
3,4.362776495899295,4,2.0,1,1,1
2,4.391046523856799,10,3.106607834376158,4,4,1
1,6.509969464955474,3,2.0,1,1,1
0,8.387084942009874,4,2.0,3,3,1
0,6.695521296453783,6,2.0,4,4,1
1,7.773643424854766,5,3.516706085455694,3,3,1
1,5.860596161764354,4,2.0,3,3,1
1,6.284450401392766,3,2.415653105310878,2,2,1
1,9.3059913376973,4,2.0,4,4,1
0,7.657409975214018,4,6.8530680306334215,3,3,1
1,7.874053462817688,5,6.014363267491615,1,1,1
2,5.471590739333662,3,2.0,0,1,1
2,5.98946444669503,3,14.0,2,2,1
2,6.811328914399782,5,6.826245238842553,3,3,1
0,4.787196475506125,3,4.785025845110294,3,3,1
2,1.2736418779175382,5,3.247580027356932,3,3,1
0,6.792933943257693,4,2.0,1,1,1
1,7.922732976099855,1,14.0,2,2,1
2,6.110403507590365,4,2.0,2,2,1
3,4.808185118373907,7,5.896094207597842,2,2,1
2,5.338607709114452,4,3.540738890682686,1,1,1
0,1.943453918842418,3,11.643715757889787,2,2,1
0,5.333548025275196,8,2.395805389751823,2,2,1
2,3.7698303858494007,4,3.6557451414246005,2,2,1
2,4.6007167558650535,8,6.780560162932797,2,2,1
1,3.6686334526991407,2,2.0,2,2,1
1,3.438045131122947,9,2.0,1,1,1
1,3.9917751504831065,1,2.0,3,3,1
0,7.265637272218199,3,2.0,1,1,1
1,4.980420542080528,1,2.0,3,3,1
1,3.7841495476102756,4,4.877415474163932,1,1,1
1,7.508028142788978,6,7.946656251316027,2,2,1
1,6.257944215623794,4,14.0,3,3,1
3,1.2726689199917463,6,2.9071374956706753,0,4,1
1,7.991248684511545,5,2.0,4,4,1
1,6.144146784272908,1,9.971916809905274,0,1,1
2,7.540747858148126,3,9.302192362578673,0,4,1
1,5.549555323278115,4,4.902056181080655,3,3,1
3,9.209381259762065,3,2.0,3,3,1
0,5.236222713081342,4,11.958043096227309,1,1,1
2,1.0,1,2.0,4,4,1
2,4.221259467550297,3,2.0,2,2,1
0,7.004278258602209,5,7.963353474116413,1,1,1
0,6.318173051687732,3,4.146656848664541,3,3,1
2,5.754971520310389,1,2.0,2,2,1
3,4.027227857406823,5,5.556902213444353,1,1,1
1,6.036838372373082,5,7.277504644607764,3,3,1
2,5.971248773760708,2,9.307025490290243,3,3,1
1,5.950701861312673,3,2.0,2,2,1
1,7.075340236403794,5,2.0,3,3,1
1,6.3635377907676345,5,3.567145577802461,3,3,1
0,5.49540864824304,2,9.692439743851219,1,1,1
1,3.994870300004888,3,2.0,3,3,1
0,8.719990541124893,3,2.7333476574423328,1,1,1
1,9.9632028053027,3,2.0,2,2,1
0,9.488419645184122,3,2.0,4,4,1
1,7.398161773488355,3,11.43966956033834,3,3,1
3,2.6498383990764713,4,2.0,1,1,1
0,2.4053300441334615,5,7.278589106916716,2,2,1
0,4.90315422174382,5,2.127853629712911,2,2,1
3,5.890496888238451,3,2.0,1,1,1
0,5.8083458384833895,2,14.0,3,3,1
1,6.38750366535175,9,5.353032975018155,3,3,1
0,3.215106946993624,1,5.8065251622498595,3,3,1
3,9.214838694162701,5,7.128356136162022,2,2,1
2,9.010477378812826,2,2.084652951489783,1,1,1
2,3.3772922161602286,1,4.146718959441789,3,3,1
4,2.2769129436767055,3,2.0,1,1,1
0,5.820509327969772,3,8.995174822178386,0,4,1
1,8.52418099205169,3,4.572803387641162,4,4,1
2,5.93563886974197,4,2.0,3,3,1
1,6.519910613088464,2,11.500860349475946,2,2,1
2,5.120576879127336,3,4.347512857648664,0,4,1
2,6.292558087622707,6,3.4162862701050396,1,1,1
0,7.888954264397005,4,2.0,2,2,1
2,6.824218410274476,3,12.02874041161327,2,2,1
0,7.151017455513369,7,14.0,3,3,1
2,2.673531041521021,4,4.134520168283038,3,3,1
0,10.276564632917509,5,2.921583643032924,2,2,1
2,2.6974923138199607,4,2.2280387453681962,2,2,1
1,6.312844040841336,1,2.0,3,3,1
2,5.6991045074970295,2,4.272796411784306,3,3,1
3,5.786187019818514,4,2.0,4,4,1
1,7.739651362792026,8,12.577258680789026,3,3,1
1,4.584378398006637,8,2.0,1,1,1
1,5.134584744125828,3,6.84253277859412,4,4,1
1,3.706789607308955,2,2.0,1,1,1
3,8.244317700830212,2,2.0,4,4,1
1,6.532170842134082,2,4.080747331928707,3,3,1
0,7.274436182710641,6,7.243508705167622,2,2,1
2,7.623967705268034,3,6.486596830359295,1,1,1
2,9.982825521227694,6,2.0,1,1,1
0,9.633891650411735,2,2.0061381217095624,1,1,1
1,6.646083247574759,4,10.156388649107031,3,3,1
0,6.315925395505921,4,6.423090521377153,2,2,1
1,4.93571626007636,4,6.236035498454804,2,2,1
1,7.488315557789281,4,2.0,4,4,1
1,7.41422591792402,4,7.8511895473426065,1,1,1
3,4.541217331259652,3,2.219089794188046,3,3,1
0,7.439565903334585,7,2.5657292350109246,2,2,1
1,8.016708987388027,2,2.0,1,1,1
3,3.756706754100815,2,2.0,3,3,1
0,6.379827941840222,2,2.7270298132745148,2,2,1
1,5.868542111295135,3,2.0,1,1,1
0,5.989226986771824,2,3.0432052234226976,2,2,1
1,4.094693541201058,5,6.4550379643690325,3,3,1
1,2.3468884817415345,2,14.0,1,1,1
4,4.489167399501884,2,2.0,2,2,1
1,4.209083372561198,8,2.0,3,3,1
0,6.70644613509371,7,3.407388192598906,3,3,1
1,6.739026232632848,6,2.0,3,3,1
1,6.625184460307062,1,2.0,1,1,1
1,3.206538653543746,3,3.0103032248961688,2,2,1
0,3.7608832510568924,3,4.346207183216853,3,3,1
0,4.7666546298435435,5,8.579765654366673,1,1,1
0,6.046286025131887,2,14.0,2,2,1
0,5.329784909343944,3,7.442095697957405,3,3,1
1,6.621278199129578,2,2.0,3,3,1
1,7.950940633475019,6,6.891195832661427,1,1,1
2,4.001412384747337,5,3.8518004096970997,1,1,1
1,4.07745900169905,7,2.996550204856387,2,2,1
1,6.270719972184434,1,13.7231944301805,3,3,1
2,5.835938727381683,2,6.054862675567526,3,3,1
1,7.486727123013829,6,5.723695920757904,1,1,1
2,6.0151533195561235,6,2.0,0,1,1
0,9.481042459674786,1,10.015051032946786,2,2,1
2,2.8242504622772375,2,7.882445609872227,4,4,1
0,7.680433719928163,5,2.0,3,3,1
2,6.398652392210319,2,2.0,2,2,1
1,3.19399786594492,3,2.0,4,4,1
1,1.8640814252944846,4,2.0,2,2,1
3,3.749961866838718,4,5.522063092445315,2,2,1
0,8.418175422945517,6,2.0,0,4,1
1,8.19046311185675,1,12.855451109672785,4,4,1
2,5.742695029989273,8,9.23861599279052,2,2,1
0,5.275454033014773,2,2.145346234253342,1,1,1
0,4.287806006757597,7,2.3907318724772093,0,1,1
3,5.625221361286985,4,2.0,1,1,1
1,5.051676629003356,4,2.0,0,1,1
0,9.419884101999202,1,2.0,1,1,1
1,3.5268887997025318,3,3.0086150561612017,4,4,1
0,6.784875408152455,6,14.0,1,1,1
2,9.514142683062332,7,12.45961528567452,2,2,1
1,7.549165631644905,6,8.299414179249524,1,1,1
4,3.7514465929516794,8,4.9523098611098595,3,3,1
1,2.9153396048212983,4,9.697438321372967,2,2,1
1,6.548802410104715,2,3.6187383584902366,1,1,1
1,6.301046411137392,2,2.0,3,3,1
2,8.464818194493361,6,5.762761430154621,3,3,1
1,7.096895697368852,5,12.669184335067223,4,4,1
0,5.03032015166227,5,2.0,0,4,1
2,4.8945705427841695,7,2.0,2,2,1
1,3.387684599042093,2,2.0,4,4,1
0,6.2587286765595,1,2.0,3,3,1
2,3.191103498333473,2,2.0,3,3,1
1,7.819980695189048,6,2.422396107861017,2,2,1
1,7.178310422437729,9,14.0,3,3,1
0,7.114912000945349,4,9.840065057151195,3,3,1
0,3.356345776504415,6,14.0,1,1,1
1,5.700073197779727,2,2.0,2,2,1
3,5.221388758492859,4,2.0,3,3,1
1,6.205612768918852,3,2.0,0,1,1
1,7.057025761611898,1,12.284257597335024,1,1,1
4,4.972805899129315,5,2.0,1,1,1
3,5.048032951349554,3,4.250604116012567,3,3,1
3,7.359855673070637,2,2.0,3,3,1
2,3.7410000744336687,3,2.0,2,2,1
2,4.506677127158607,5,2.0,3,3,1
1,6.0116736640680815,1,6.1858734001323885,2,2,1
1,7.7994407460590685,2,2.0,3,3,1
0,4.062450523181982,1,2.0,1,1,1
3,9.579397979192766,1,2.3681028189613134,3,3,1
1,3.2986744776687464,2,5.353646684391975,1,1,1
1,9.10055764815713,4,3.16847404389189,0,1,1
1,8.399180297986812,6,14.0,1,1,1
0,3.139796815500543,3,2.847415721817093,2,2,1
1,2.7355933260579803,2,2.0,3,3,1
0,7.439728337694447,6,3.840893088516661,2,2,1
3,5.2451976298974605,2,2.9972789614128716,1,1,1
3,3.9861059007828015,5,7.735564004821718,4,4,1
3,9.623402417962994,8,13.676174178731861,1,1,1
0,3.6121951196008997,3,9.048453221835835,4,4,1
0,4.546122804855945,4,2.46361669084797,4,4,1
0,4.783203373804399,4,2.0,2,2,1
1,1.0,6,12.295547598799141,1,1,1
0,6.1827355182133035,4,2.4383103405164244,2,2,1
0,4.176882889321641,6,7.352873683245692,3,3,1
0,7.621072229659475,5,14.0,2,2,1
0,7.882525445919522,4,4.307150881669894,1,1,1
2,6.463442000428383,7,3.268483126505053,3,3,1
1,6.486093259307299,9,6.017710859993661,2,2,1
0,6.327178228732551,6,2.0,1,1,1
3,4.599191630663677,4,3.3494950172112476,4,4,1
0,4.770344099101977,3,2.0,4,4,1
3,8.646453895549826,4,2.0,1,1,1
3,7.470482888579245,5,4.709793634435789,1,1,1
3,6.41217396901,3,4.286644346122259,2,2,1
2,7.200130652704722,5,7.160719859380257,1,1,1
2,5.877832942440491,2,10.31666488997323,1,1,1
2,6.369893538652158,5,2.0,3,3,1
3,7.1890338223402095,3,7.563885318101688,4,4,1
1,1.851438359340821,2,2.289467554171126,1,1,1
1,7.812277836182756,1,4.955146846111418,3,3,1
2,7.668680442314214,4,9.493607252598869,1,1,1
0,4.438623445785086,6,2.0,1,1,1
2,8.488205032313445,3,4.593484170662817,1,1,1
3,1.5653704306786222,3,3.2726994044560795,1,1,1
1,6.705906169627505,4,7.817002750907502,2,2,1
1,6.079866093112506,5,5.974095784414989,3,3,1
3,5.38105785060112,2,7.340382681855254,2,2,1
0,6.038734654974626,1,2.0,2,2,1
0,7.165461116655127,2,6.093001229646071,1,1,1
2,2.388863492029594,9,4.654558930492971,3,3,1
3,8.001929180577966,4,3.0502882669840785,1,1,1
2,5.179452975238367,1,2.3768394791036855,1,1,1
0,8.030905696349357,5,2.0143426416712753,1,1,1
1,7.287035355299885,3,2.0,1,1,1
1,5.137859718115341,2,2.0,2,2,1
1,5.841347607247574,5,2.0,1,1,1
1,5.958841145818271,5,9.43114891587142,3,3,1
0,9.212520761453346,1,9.833739233078143,4,4,1
1,3.7191084264598944,3,9.36029449165979,1,1,1
1,5.1238542864373855,7,8.516539169272235,2,2,1
3,2.8356238982497164,8,2.0,2,2,1
0,6.247816491272139,4,3.3842650182325364,4,4,1
0,4.752981973019333,5,11.921350056743393,1,1,1
0,4.995656986294844,4,7.131037886168973,2,2,1
0,8.969380805197515,1,2.0,1,1,1
1,4.353260954772921,7,3.0756240364377154,2,2,1
1,5.680955903867756,3,2.0,1,1,1
1,5.08279942762028,4,2.0,1,1,1
0,5.208339246660144,3,2.861399563334699,1,1,1
1,11.543579218983279,4,11.16992848488843,1,1,1
0,2.530048606108249,6,5.312138844877038,1,1,1
2,7.288137085989914,5,2.2508839562320695,2,2,1
0,10.85474676875937,4,3.3731475045611123,2,2,1
4,8.158171542694372,4,8.501998736458695,2,2,1
0,6.093884330899517,2,2.0,0,4,1
1,3.6544633597498133,6,4.7730113733331105,1,1,1
2,8.609548668086818,5,2.0,3,3,1
4,7.8746919561914,6,3.2692807842354554,1,1,1
0,2.940615125996691,8,2.0,4,4,1
2,5.359437540077956,3,9.562025022495009,3,3,1
1,3.587812107443761,7,2.0,1,1,1
0,1.0,4,2.0,3,3,1
1,3.5412850387633505,5,2.028664812080713,2,2,1
1,6.210878452362741,3,4.906294950239725,2,2,1
1,7.160638354519101,4,6.365426014334371,3,3,1
1,5.353126093714526,5,2.0,2,2,1
0,8.74825078500432,9,2.0,3,3,1
1,8.058879825487905,4,8.022000284559802,2,2,1
2,5.749444725774839,6,6.226866044078255,3,3,1
2,5.494794624757682,4,8.90559206078676,2,2,1
0,6.765479237416905,5,5.643372284970864,1,1,1
2,5.964307180413021,4,6.951758311362154,1,1,1
1,3.1486318368550075,5,2.3824300370419387,4,4,1
2,5.409236030621597,3,4.460238911529998,1,1,1
1,7.331134395750604,2,8.183848809789014,2,2,1
0,8.629480529642624,3,2.0,1,1,1
2,7.9203277936112135,5,2.74803116272405,1,1,1
2,6.668605395250517,1,6.744795746650896,1,1,1
2,8.914743284929134,2,3.8032405252516917,1,1,1
4,6.847903336126418,4,5.7231364195047885,2,2,1
2,5.822899896913978,5,2.0,3,3,1
0,8.957423136066947,1,2.0,2,2,1
2,7.440517317665551,2,2.0,2,2,1
3,8.60400618751738,4,14.0,2,2,1
1,3.624786264948501,1,14.0,3,3,1
0,4.279462742141365,6,2.0,2,2,1
1,4.365189851190205,3,2.0,1,1,1
3,6.363553249589513,8,2.0,2,2,1
0,9.648699066324593,4,2.0,3,3,1
0,3.722106255885736,3,2.0349671857004554,3,3,1
1,7.810730011606104,4,2.0,4,4,1
0,3.5948629115036628,4,7.982217047064912,1,1,1
1,10.235038803462071,4,6.920094744682714,4,4,1
1,2.806696679498463,6,2.0,1,1,1
0,7.480600657523054,5,5.975422250242614,1,1,1
0,7.760750846109154,3,3.6759445921562817,2,2,1
1,7.240009977801505,3,2.0,1,1,1
3,4.245500860042524,5,6.726442183044229,2,2,1
1,3.887313055801547,6,2.0,4,4,1
2,8.544801254898115,4,2.0,4,4,1
1,8.096813264469942,6,2.0,2,2,1
0,8.069521614209382,6,13.98714587044088,2,2,1
0,8.311943980231742,3,5.989224809883627,4,4,1
1,2.9278366488681877,4,2.649073308479327,2,2,1
0,2.8680579027853486,6,8.635596508905783,4,4,1
1,4.657352384686044,2,2.0,4,4,1
1,5.040717189212743,2,13.375007796023093,1,1,1
0,4.827595562785434,4,5.97006815764349,0,1,1
1,6.5549959448677315,3,4.100139586762618,2,2,1
1,8.23050098656356,5,7.915159421025132,3,3,1
1,5.412009582792863,4,5.175103630062427,3,3,1
2,4.3693655266642795,5,10.906674818206366,2,2,1
1,7.62584620177989,5,8.834924350952017,1,1,1
1,5.436071023141587,5,2.0,1,1,1
1,6.214649766268238,4,2.0,4,4,1
2,5.3350534949768145,6,2.0,2,2,1
2,6.679940719138479,5,2.0,2,2,1
0,3.972191734014059,3,2.1040781206561867,4,4,1
3,7.4525444517542985,4,2.0,3,3,1
0,5.934446596084606,2,2.0,2,2,1
1,4.471367539544352,2,7.382098542939277,2,2,1
0,7.061865972698754,4,9.17315525150837,3,3,1
0,4.469457741844265,2,2.0,1,1,1
1,4.557854804008567,7,2.0,2,2,1
0,3.5974462024841705,5,2.0,0,4,1
1,2.5928356794540837,5,10.301217475088894,3,3,1
0,7.068570758415685,4,3.1675851583495556,4,4,1
0,8.33123329822232,6,14.0,4,4,1
1,5.098800550631936,3,10.916525481351506,1,1,1
0,4.403054977624816,2,11.042201299396071,2,2,1
2,2.3754104415030852,2,2.0,1,1,1
1,1.653297840208622,4,3.2239698374149666,1,1,1
1,7.453461091430697,4,14.0,2,2,1
0,2.0519843954687165,2,2.0,3,3,1
1,3.7121328588049467,7,4.26932048057563,0,4,1
2,6.566862636744011,3,2.1101069907600225,1,1,1
1,6.179414525370008,5,2.453956129891529,2,2,1
0,6.649404767101445,3,11.072527868547454,1,1,1
2,6.013838896977177,3,4.432477375235987,1,1,1
4,5.286146292410296,4,7.110154654068603,2,2,1
2,3.7242686506924314,8,5.592560885147155,2,2,1
0,4.731713109455362,2,3.7646524941632853,2,2,1
4,5.421904247877695,3,7.844148474301567,1,1,1
0,2.219316395465893,7,14.0,1,1,1
0,4.427327792245437,2,14.0,1,1,1
0,5.255562980706415,5,7.790208140343543,0,1,1
3,4.622070488293002,3,3.34061219613244,1,1,1
0,5.314890962501262,4,2.0,3,3,1
0,7.337455501802561,3,2.0,0,1,1
0,7.582971854570456,4,2.0,0,4,1
1,9.022706295955071,4,2.0795321443371497,1,1,1
0,2.98419527327796,1,2.0,2,2,1
1,5.158509702203865,3,2.0,1,1,1
1,8.455159010134247,5,2.0,1,1,1
1,2.5085281708468075,3,3.708295123981094,1,1,1
1,3.6475414953250263,4,2.0,4,4,1
2,4.768528666056888,6,6.788896632079878,4,4,1
2,10.088647604749596,2,2.0222015030945504,3,3,1
0,4.050934591810534,1,5.574664453714549,1,1,1
1,8.167641283662515,7,10.707411820091359,1,1,1
0,5.9442062126599815,3,2.0,2,2,1
1,3.7070919677942427,4,14.0,1,1,1
0,11.599648292675663,5,5.181615980026443,2,2,1
2,6.389296007811613,3,2.0,2,2,1
2,6.752404635720232,2,2.0,2,2,1
1,7.069015096413424,6,10.868547876959525,2,2,1
3,6.913912364344231,6,4.534593984527142,1,1,1
2,10.304146711724119,5,2.0,3,3,1
2,9.57188769653918,3,14.0,3,3,1
2,4.136803712942388,3,7.738247967122696,2,2,1
1,10.037449825944474,1,6.650297906880997,1,1,1
2,4.599734094100182,4,10.965386346897937,3,3,1
1,6.644481761764817,5,7.343598326638263,4,4,1
1,3.0969637631432545,9,2.0,2,2,1
1,8.073212827729904,2,4.38398099651618,2,2,1
0,5.3852775173043,3,9.234865382534235,3,3,1
0,3.701024726843036,6,2.0,2,2,1
0,8.377002028069413,6,2.0,3,3,1
2,8.872402789810442,4,2.0,3,3,1
3,8.940205563437392,8,2.0,3,3,1
1,2.954099101229552,5,2.0,2,2,1
2,9.147085840099436,7,9.089357807914645,1,1,1
1,5.398968639005736,5,8.527492929872864,2,2,1
2,10.103006941847795,6,2.0,1,1,1
1,7.249907396128313,5,6.113012602832381,2,2,1
3,6.502662520916986,2,4.930556682893416,3,3,1
0,6.0170421454767835,1,2.0,2,2,1
0,5.972674153320164,5,2.0,0,1,1
0,4.640971368848787,1,2.0,1,1,1
1,3.8638723048743215,1,6.5583581864952585,1,1,1
2,5.274676057287842,1,2.0,3,3,1
0,8.381777072897538,4,2.0,3,3,1
0,3.206750068326099,2,2.0,3,3,1
1,8.681332461206782,1,11.94270298042955,0,1,1
0,6.2867794927209175,3,6.985849317536525,0,1,1
2,7.562949237722515,8,3.200721661627069,4,4,1
